datasetID,forestRemnantID,decimalLatitude,decimalLongitude,richnessAll,richnessForest,forestRemnantAreaInHectares,matrixType,treeCover50m,treeCover100m,treeCover150m,treeCover200m,treeCover250m,treeCover300m,treeCover350m,treeCover400m,treeCover450m,treeCover500m,treeCover550m,treeCover600m,treeCover650m,treeCover700m,treeCover750m,treeCover800m,treeCover850m,treeCover900m,treeCover950m,treeCover1000m,treeCover1050m,treeCover1100m,treeCover1150m,treeCover1200m,treeCover1250m,treeCover1300m,treeCover1350m,treeCover1400m,treeCover1450m,treeCover1500m,treeCover1550m,treeCover1600m,treeCover1650m,treeCover1700m,treeCover1750m,treeCover1800m,treeCover1850m,treeCover1900m,treeCover1950m,treeCover2000m,elevationInMeters,speciesPool,timeSinceIsolationInYears,firstYearSurvey
Araujo2013,SFR4,-9.142666667,-35.82516667,44,29,34.1,terrestrial,100,100,100,99.43820225,98.57142857,91.37055838,78.16091954,69.37869822,60.30267753,52.16572505,46.39498433,41.70552965,39.04109589,38.3521334,39.1509434,39.90895296,40.67739772,40.88729017,41.49221685,41.99902724,42.68941072,43.17171717,43.26621097,43.67991845,44.10103546,45.00725689,45.61616162,46.10088872,46.22751694,46.1142732,45.85810949,45.78243724,45.86350471,45.98670757,46.11231972,46.22124029,46.14940871,46.30693476,46.48107194,46.44315229,270.6242065,395,NA,2012
Araujo2013,SFR5,-9.093361111,-35.80891667,46,36,47.4,terrestrial,100,100,100,98.29545455,96.05734767,92.039801,85.95825427,76.14814815,66.82188591,58.00376648,52.42946708,48.66666667,45.69309755,44.12915851,42.61315115,40.89879154,38.63253621,36.19190405,34.49758195,33.30092368,32.60195035,32.36363636,32.32304565,32.3280244,32.62233375,33.10074139,33.95286195,34.73038909,35.15186916,35.50328228,35.8908606,35.99577086,36.05239386,36.13007853,36.36070334,36.40795186,36.32299928,36.11623932,36.02601626,36.14994433,383.9619446,393,NA,2012
Araujo2013,SFR6,-9.098472222,-35.77302778,51,37,76.6,terrestrial,100,100,100,100,99.24528302,98.4496124,96.22641509,93.21789322,90.19836639,86.90248566,83.77952756,81.38613861,78.80496054,75.55120039,72.16716932,68.9668175,66.29889669,63.97720456,61.46341463,57.63702801,54.38674033,51.73799478,49.54705121,47.28603029,44.71621198,42.53039954,40.53653276,38.59583019,36.84148911,35.43668122,34.51626099,33.89129389,33.37864782,32.93826739,32.40003218,32.02922819,31.66871432,31.44890836,31.35917917,31.25578525,246.2686005,393,NA,2012
Aurelio-Silva2016,Abusado,-1.761111111,-59.67805556,9,9,13.4,aquatic,91.66666667,80.85106383,70.37037037,60.54054054,51.42857143,45.08816121,38.38951311,33.42857143,29.29061785,27.60223048,25.74102964,24.41253264,22.62367982,20.72289157,18.56060606,17.02682563,16.1343431,15.79101849,15.97350993,16.03728489,16.65215498,17.2577769,17.91991303,17.94486216,17.76649746,17.67813794,17.68437748,17.84880148,18.21941413,18.57096878,19.12579313,19.70154892,20.42428546,21.21364513,21.84754215,22.17814371,22.43784971,22.5093985,22.5102145,22.62707233,58.32327271,445,22,2009
Aurelio-Silva2016,Anta,-1.794444444,-59.37527778,6,6,16.6,aquatic,58.33333333,42.55319149,47.22222222,58.37837838,63.70106762,62.21662469,55.59701493,50.87209302,47.03872437,45.05597015,45.86233565,46.13874346,46.31284916,46.11673903,45.66596195,43.84272997,42.16946917,40.93050648,39.33386201,37.67664671,36.19378666,35.05052506,34.12683991,33.41109815,32.74213448,32.20387244,31.67989418,31.40923077,30.76129328,30.29879622,29.9798995,29.73816051,29.52203269,29.22703291,28.97381122,28.87808527,28.50970392,28.11617588,27.86466645,27.82096441,59.80715179,440,22,2009
Aurelio-Silva2016,Bacaba,-1.5,-59.8225,20,19,53.3,aquatic,100,98.18181818,89.58333333,82.58426966,78.72340426,78.07881773,75.64102564,74.56140351,74.36489607,73.42007435,70.02305919,67.11798839,63.71830986,58.84057971,53.93352966,49.37269373,45.31662269,41.75044352,38.01324503,34.71923536,31.51069808,28.95990472,26.81462616,24.97911445,23.49777163,22.44955953,21.77707259,21.20315582,20.69836894,20.1329331,19.71279373,19.33409005,18.77114871,17.95795293,17.2874654,16.8047779,16.60870182,16.60164133,16.50813916,16.37256685,80.07958984,435,22,2009
Aurelio-Silva2016,Bacaba II,-1.502777778,-59.81972222,11,11,13.5,aquatic,100,76.92307692,58.82352941,54.74860335,60.85409253,65.43209877,68.51851852,69.75397974,69.088812,66.32653061,63.5873749,59.93464052,57.72266065,55.15239478,52.54736842,49.16820702,45.80858086,42.70062185,39.86754967,37.82879005,36.19645175,34.64285714,32.70806775,30.86440395,29.20190681,27.9152446,26.78571429,25.76505429,24.86219568,24.17936065,23.5435918,22.87495278,22.28754677,21.68704976,21.17330803,20.40023895,19.61868311,18.89800861,18.28863346,17.78586594,70.76088715,435,22,2009
Aurelio-Silva2016,Bacaba III,-1.511388889,-59.79916667,17,17,38.7,aquatic,50,70.21276596,74.07407407,74.59459459,66.42857143,58.04020101,51.77570093,53.57142857,55.08571429,56.04089219,58.70413739,60.11749347,60.38888889,60.48192771,60.3956229,60.17897092,59.11037891,56.58049354,53.0763137,49.67711074,46.46046613,43.55925486,41.22870605,39.38989832,37.83908755,36.55576182,35.80589713,35.07068224,34.18754309,33.33333333,32.54104139,31.92594692,31.16675546,30.49455155,30.13535977,29.71698113,29.29886686,28.64719705,28.16469837,28.02478134,45,434,22,2009
Aurelio-Silva2016,Bacaba IV,-1.503888889,-59.79833333,11,11,13.4,aquatic,66.66666667,60.41666667,52.29357798,44.5026178,39.06810036,32.73657289,30.01876173,30.01422475,30.95238095,32.09302326,33.15089914,34.42194644,35.00278242,35.10536398,35.12030393,33.9172568,33.26739202,32.96154975,32.71865121,32.66331658,32.21520366,31.91827018,32.07752219,32.12918262,31.78031472,31.51584356,31.61375661,31.49422463,31.35992643,31.38120357,31.6812733,31.87311178,32.08133546,32.24643755,32.54836663,33.02649304,33.65929705,34.45614977,35.296372,36.13256309,57.73168945,434,22,2009
Aurelio-Silva2016,Bacaba V,-1.509166667,-59.79722222,16,16,37.1,aquatic,18.75,50,61.76470588,69.66292135,73.21428571,76.51515152,74.35424354,73.04347826,73.30264672,72.81191806,71.43962848,68.98569571,65.08114158,61.937046,58.34035383,54.77517651,52.03037306,50.07372457,48.44786415,47.08273553,45.56714472,43.65079365,41.83933115,39.85628342,38.02123404,36.8338558,36.07251555,35.64478384,35.70443576,35.54029402,35.31127426,34.88657845,34.16303671,33.56807512,32.96442688,32.67778359,32.44643111,32.41935484,32.38016212,32.22303119,45,434,22,2009
Aurelio-Silva2016,Beco do Catitu,-1.735,-59.70361111,26,24,637.5,aquatic,100,100,100,100,99.64157706,98.48484848,95.6928839,93.5530086,93.06029579,92.93023256,92.36165238,90.93281148,89.16666667,88.45043311,88.04210526,87.29034663,86.09096902,84.64023495,82.71213323,81.46727404,80.04357298,79.08082409,78.11594203,76.77559186,76.08326908,75.3461813,74.29931253,72.83677483,71.43512676,69.93766122,68.94954175,68.01397677,67.27934647,66.43760999,65.349905,64.18837975,62.97974791,61.83785964,60.77905492,59.80564834,83.96500397,448,22,2009
Aurelio-Silva2016,Cipoal,-1.695,-59.78138889,24,22,218.7,aquatic,91.66666667,78.72340426,68.22429907,59.7826087,66.07142857,70.60301508,71.72284644,72.28571429,74.08675799,76.62942272,78.86996904,80.92749837,82.32351306,81.36735676,79.46992007,78.33024119,77.17391304,76.07866158,75.13914657,74.08026756,73.64408626,73.2065002,73.16542852,73.12061477,72.89230769,72.58064516,71.89317821,71.09605911,70.30783368,69.72427851,69.06344411,68.08651303,66.81482798,65.08801341,63.78887394,62.80131756,62.11316479,61.79178708,61.44809092,61.27778453,69.11119843,445,22,2009
Aurelio-Silva2016,Coata,-1.486944444,-59.78722222,10,9,17.5,aquatic,100,73.07692308,60.78431373,46.36871508,44.28571429,45.32019704,47.49536178,51.58959538,54.84988453,56.16311399,57.87855496,59.61038961,60.47032475,61.89555126,62.58417508,62.55083179,62.70627063,62.33766234,62.25464191,62.17703349,61.84495453,62.00873362,62.1184593,62.5083612,62.93846154,63.26588772,63.02910053,63.10463968,63.27398047,63.6227063,63.8869329,64.14060285,64.34488287,64.71672813,65.15450881,65.51234106,65.72786606,65.95787632,66.34105855,66.77585684,80.03105164,434,22,2009
Aurelio-Silva2016,Furo,-1.746111111,-59.44,35,35,193,aquatic,50,45.83333333,38.31775701,35.19553073,40,44.58438287,46.71669794,48.49785408,52.19907407,54.33364399,56.40625,58.73119686,61.12347052,63.38983051,64.64646465,66.07009694,67.85243742,69.53584019,71.23541888,73.02270012,74.58070137,75.85249802,76.68478261,76.83436403,76.5574527,76.14155251,75.79003041,75.41467011,75.10621196,74.76404976,74.23448832,73.63301539,73.00727854,72.47045016,72.03952569,71.70023209,71.16025232,70.81012148,70.47065585,70.27174572,58.55560303,443,22,2009
Aurelio-Silva2016,Fuzaca,-1.5,-59.85222222,33,32,761,aquatic,75,78.18181818,85.41666667,88.82681564,86.47686833,79.31034483,73.60594796,70.57101025,68.67052023,67.03806871,66.46153846,66.23376623,67.66197183,69.59884002,70.97858043,71.20708749,69.80883322,68.78698225,68.74834612,68.61854685,67.89963227,67.44047619,67.29754322,66.61099048,65.40116815,64.15979528,63.36594395,63.01184016,62.79577303,62.4156039,62.225123,61.89575253,61.72410722,61.10738817,60.449296,59.68945954,59.03349418,58.24811625,57.34984362,56.51646552,45,435,22,2009
Aurelio-Silva2016,Gaviao Real,-1.612222222,-59.63527778,27,27,1690,aquatic,68.75,57.69230769,61.76470588,63.48314607,61.07142857,55.05050505,52.68022181,51.30434783,50.4027618,49.11463187,47.40912606,46.16384915,44.73684211,44.62209302,44.75789474,45.15050167,45.85526316,47.05014749,48.31520297,49.30655189,49.90223767,50.29761905,50.70909091,50.87719298,50.73846154,50.64824049,50.56239248,50.75123153,51.16091954,51.74337517,52.36897696,52.53643763,52.75975469,53.22715842,53.85831752,54.54953271,55.1212938,55.65562202,56.05412651,56.1711165,45,437,22,2009
Aurelio-Silva2016,Martelo,-1.667777778,-59.70861111,31,30,471,aquatic,77.77777778,61.70212766,55.96330275,54.89130435,58.78136201,58.8688946,58.76865672,58.14285714,58.03876853,59.1627907,59.98439938,61.68407311,62.83333333,62.70452358,63.70526316,64.97764531,66.15029664,67.40088106,68.67565424,69.87778577,71.56542565,73.08759413,74.33900761,75.29588265,75.98704503,76.32367632,76.30256546,75.49766527,74.81642955,73.89294927,72.40302267,70.62322946,69.12900648,67.95742184,67.05984801,66.46199925,65.57365439,64.57676042,63.81633565,63.17259808,63.75546265,445,22,2009
Aurelio-Silva2016,Palhal,-1.791666667,-59.44777778,11,10,21.2,aquatic,66.66666667,55.76923077,52.42718447,56.52173913,59.50704225,59.84848485,59.70695971,58.28488372,54.65909091,49.62616822,45.12383901,40.75520833,37.82876329,35.40462428,34.52782462,33.51893096,32.52299606,31.59292035,30.69804336,29.47921644,28.07399347,26.72464914,25.80058224,25.36268134,25.48898814,25.65161658,25.72603103,25.8680128,25.84424535,25.07793185,24.00925367,23.50657957,23.55085349,24.10669351,24.76853684,25.2731627,25.82612395,25.97821702,26.13135891,26.45968771,73.35282135,443,22,2009
Aurelio-Silva2016,Panema,-1.773611111,-59.69194444,3,3,3.5,aquatic,93.75,51.92307692,42.15686275,31.84357542,21.70818505,15.7635468,14.60674157,14.59537572,14.05529954,14.03345725,15.68024596,17.18954248,18.84787472,21.3559322,23.61111111,25.43631638,27.42574257,29.75523444,31.43236074,33.22179732,34.65884398,35.79365079,36.0959651,36.04612299,35.79676674,35.53813257,35.48643283,35.72748552,36.16091954,36.65736368,37.10634873,37.5047259,37.86355955,38.0217938,38.12045526,38.35739397,38.57871617,38.78759335,38.62214277,38.47040272,52.48493195,445,22,2009
Aurelio-Silva2016,Panema II,-1.777777778,-59.69305556,20,20,28.1,aquatic,77.77777778,65.95744681,52.29357798,43.97905759,39.78494624,39.74358974,37.71106942,35.23537803,35.48752834,34.91620112,35.44600939,35.70496084,35.98442714,36.32007667,36.11462284,36.77732189,37.28981207,38.51351351,39.57176844,40.39846375,41.21106513,41.86000397,41.97463768,41.8945964,41.61912105,41.48708434,41.35696336,41.33398845,41.56246415,41.52688172,41.51133501,41.08812695,40.41022909,40.16262889,39.87807775,39.73053892,39.15415132,38.44037313,37.76103199,37.30544747,60.06944656,445,22,2009
Aurelio-Silva2016,Panema III,-1.772777778,-59.69611111,15,14,33,aquatic,0,14.58333333,18.34862385,18.84816754,19.71326165,18.15856777,21.01313321,23.04409673,23.92290249,24.41752097,23.92494136,24.42847812,26.11358575,28.46190704,31.1814346,33.28358209,35.34454336,36.9009115,38.35219795,39.32260389,39.76480836,40.57165542,41.43426295,42.56666667,42.72460182,42.74896414,42.88359788,42.58667322,42.2979798,42.13585962,41.98227236,42.04116314,41.95152268,41.70647892,41.25951777,40.42059572,39.939046,40.04564371,40.64775776,41.15036177,45,445,22,2009
Aurelio-Silva2016,Panema IV,-1.509444444,-59.80527778,14,14,52.6,aquatic,25,52.08333333,51.85185185,52.51396648,54.25531915,55.30864198,57.00934579,57.10186514,57.94930876,57.99256506,57.90285274,57.03073905,55.61735261,54.88867377,53.63904081,52.30882896,51.15435356,50.04407875,48.37086093,46.44991633,44.32162982,42.5173439,40.68877551,38.87959866,37.08089819,35.48157633,34.29101019,33.46077948,32.40197769,31.52360515,30.71428571,29.62403174,28.68721055,27.58505111,26.72304774,25.93590895,25.1771542,24.51725762,23.96910507,23.48517013,45,438,22,2009
Aurelio-Silva2016,Piquia,-1.505,-59.78944444,10,9,13.6,aquatic,75,63.46153846,50,42.45810056,35.23131673,33.41523342,32.59259259,31.93641618,32.1799308,33.92029657,35.46153846,37.53246753,39.2897407,40.803485,41.39671855,41.27864006,41.85356201,42.67100977,43.70860927,44.67830663,45.71428571,46.69577297,47.33199781,47.46782551,47.09409594,46.99189305,47.20973287,47.43985194,47.41557547,47.47962248,47.3943167,47.34605213,47.08292509,46.70352685,46.23655914,45.97117467,46.05449901,46.27960172,46.577704,46.83083642,64.88087463,434,22,2009
Aurelio-Silva2016,Pontal,-1.833055556,-59.68861111,19,18,110.4,aquatic,100,85.41666667,87.1559633,89.0052356,89.24731183,91.04859335,87.05440901,83.47578348,83.44671202,83.33333333,82.79906177,82.49510124,82.35948804,81.08237548,78.82749895,76.66790906,74.20844327,72.08687995,70.29233605,68.8606989,67.51633987,66.15079365,64.57163557,63.25713332,61.43407864,59.80014276,58.64532346,57.72917179,57.07563411,56.64907936,56.49239448,56.3969408,56.44258947,56.6004526,56.53794307,56.53247531,56.51434644,56.6214947,56.97770965,57.28096309,68.16320038,453,22,2009
Aurelio-Silva2016,Porto,-1.799444444,-59.51555556,35,33,1466,aquatic,50,42.55319149,35.51401869,39.13043478,44.83985765,48.11083123,51.58878505,55.02183406,56.15034169,56.83317625,56.612529,53.56908972,51.62192394,49.80713597,49.07016061,48.58945805,48.20191356,48.1601413,47.99048123,47.55747126,46.9374457,45.64356436,44.44040698,42.51207729,41.00863664,39.80637813,38.87566138,38.27692308,37.70360174,37.24752901,36.83417085,36.44011721,36.04868082,35.44929235,34.80772274,34.15363902,33.44192635,32.90552345,32.46380509,32.03983725,45,445,22,2009
Aurelio-Silva2016,Relogio,-1.676111111,-59.64833333,16,15,72.1,aquatic,100,97.87234043,93.57798165,87.83068783,81.25,74.29305913,65.85365854,59.65665236,54.92638732,50.18796992,46.37002342,42.81045752,40.01112966,37.21264368,34.88569009,32.22678105,29.57467854,27.07782673,25.10570825,23.22286263,21.58868335,20.26571485,19.10885709,18.25158492,17.50462677,16.90221271,16.39561021,16.08305689,15.78343657,15.57059961,15.47295255,15.35265792,15.23496491,15.01506528,14.69678954,14.46964593,14.11973078,13.71627969,13.3235538,13.08365759,117.0263519,441,22,2009
Aurelio-Silva2016,Sapupara,-1.6975,-59.61055556,23,22,78.4,aquatic,66.66666667,76.59574468,76.85185185,67.93478261,60.49822064,55.3030303,48.87640449,43.490701,40.1368301,39.29236499,40.52590874,42.19464402,43.72222222,44.50867052,44.19191919,43.38781575,42.74884641,42.67254038,43.38177015,44.43116635,45.2406883,46.07609988,46.77419355,47.35877354,48.19611471,48.92250607,49.07480835,48.98436538,48.77096255,48.75322442,48.42900302,47.88852149,47.26593758,46.65605096,45.87192274,44.98427908,44.26821497,43.67986022,43.25842697,42.56998846,45,441,22,2009
Aurelio-Silva2016,Sem nome,-1.781388889,-59.68833333,10,9,17.3,aquatic,91.66666667,68.08510638,62.03703704,56.75675676,49.29078014,43.07304786,40.93457944,42.15116279,43.62186788,45.05183789,45.70765661,45.64505566,45.30201342,44.31051109,44.18112569,44.0652819,43.96437995,44.51309209,44.7410148,44.93413174,44.5264987,43.73143197,43.26730874,42.61202732,41.94294526,41.04498861,40.08997089,38.86564961,37.73801331,36.60685506,35.61809045,34.90548204,34.29282161,33.71294591,33.53373942,33.44301526,33.47025496,33.64473419,33.64158163,33.48515212,62.11441422,445,22,2009
Aurelio-Silva2016,Vizinha Beco,-1.735833333,-59.72444444,17,17,170,aquatic,25,38.29787234,33.98058252,30.97826087,28.113879,25,24.29906542,24.49275362,26.02272727,27.82446312,29.52086553,30.86500655,32.04697987,33.76685934,34.74968448,35.01670999,34.55324761,34.41462695,34.71817941,35.10155317,35.5357531,35.87710605,36.24136678,36.66222074,36.92497684,36.52942015,35.81063211,35.13846154,34.34807582,33.73092628,33.35679807,33.14112865,33.11705626,33.29700729,33.72111428,34.22095893,34.82572967,35.30123722,35.8679691,36.34486946,45,448,22,2009
Aurelio-Silva2016,Vizinha Furo,-1.737222222,-59.42361111,31,31,312,aquatic,18.75,21.27659574,32.11009174,37.64044944,43.61702128,56.54320988,64.85981308,70.95851216,75.0287687,78.60465116,80.90490798,82.65706806,83.83333333,83.9864538,84.35002103,84.44691908,84.26781003,83.69212622,83.76657825,83.97895744,84.05828621,83.88569161,83.77591852,83.45311717,83.158867,82.50463029,81.95050946,81.53164245,81.48914168,81.31302296,80.96770949,80.50070855,79.96799146,79.54240697,79.04144258,78.56394914,78.00679983,77.41328314,77.06990105,76.5922601,45,443,22,2009
Bispo2010,g1,-21.22,-48.91777778,33,23,1695.87,terrestrial,0,0,0,0,0.362318841,4.639175258,8.695652174,12.5,15.68396226,17.96116505,20.37489813,21.40902873,22.33178654,23.81909548,25.46255507,26.80652681,27.69389156,28.22481572,27.49445676,26.23155789,24.92070684,23.60709864,22.47340426,21.29888268,20.20900322,19.22734027,18.46111265,17.92792793,17.49970035,17.28574625,17.3299642,17.43382062,17.80542146,18.05871047,18.18031704,18.14982796,18.02975353,17.80082697,17.4990012,17.12163535,526.6724854,462,NA,2007
Bispo2010,g3,-21.40472222,-49.50027778,25,18,194.04,terrestrial,100,100,100,98.27586207,91.72661871,87.37113402,85.546875,84.18674699,83.92434988,83.5589942,84.0356564,83.92612859,83.99071926,83.73493976,83.56828194,83.52758353,83.76801647,84.04907975,84.38713256,84.28035044,84.26660621,83.90637945,83.63740023,83.02183406,82.58842444,82.21561338,82.00941046,81.47051249,80.8434168,80.33337062,79.90944509,79.42687747,78.9512761,78.43291405,77.75115664,77.14039756,76.39135583,75.69556381,74.96004262,74.31978182,415.6679688,459,NA,2007
Bispo2010,g4,-21.00138889,-49.97388889,17,15,227.07,terrestrial,66.66666667,51.06382979,50,48.85057471,50.18726592,49.47643979,49.51830443,50.82706767,52.45508982,53.65853659,54.0562249,53.38345865,52.95149036,52.40020212,52.34958278,52.29393468,52.77968428,53.15676009,52.78697572,52.64339152,52.50396556,52.63266998,52.08254449,50.92334495,49.49365054,48.21934138,46.50006903,44.28167566,42.00743494,39.85173537,37.59848724,35.41132373,33.45093306,31.55960091,29.79848034,28.26341692,26.97602131,25.81437798,24.70172632,23.69821361,405.3952332,447,NA,2007
Bispo2010,g5,-20.92111111,-49.92611111,24,18,1779.39,terrestrial,100,100,100,100,100,98.95287958,95.69471624,90.70464768,88.00959233,83.73904576,78.96440129,73.44173442,68.04906542,62.8975265,58.57962064,54.71406491,51.63736643,48.95255699,46.57647708,44.6882793,43.11363636,41.79412981,40.74635348,39.28944619,37.8778135,36.60966543,35.49723757,34.48142912,33.43322944,32.46243552,31.45677975,30.16484059,28.8379432,27.55753916,26.37879789,25.23831849,24.15119461,23.13417117,22.17927358,21.2786199,482.399231,447,NA,2007
Bispo2010,g6,-20.47361111,-50.29333333,28,21,1643.49,terrestrial,66.66666667,80.85106383,91.08910891,94.91525424,95.98540146,96.59685864,95.88235294,95.48192771,95.0059453,94.43359375,94.48499594,94.94880546,94.90150637,94.0201005,93.29805996,92.58540373,91.62375558,90.39582694,89.19068736,87.85678518,86.68330309,85.38604844,84.0714693,82.47728861,81.0641376,79.40782622,77.85753727,76.23214516,74.58662832,73.08080242,71.51858853,70.23880008,68.88228741,67.60871467,66.33884298,65.00195389,63.81734754,62.91692999,61.89745983,60.99169361,361.4304504,446,NA,2008
Bispo2010,g7,-20.54305556,-49.24333333,24,19,647.37,terrestrial,0,0,5.208333333,16,21.01449275,22.69129288,25.34653465,26.09351433,27.72511848,30.46875,33.73884834,35.86065574,39.73317865,43.75947448,47.65247916,50.69767442,53.91214825,56.33281972,58.3287369,59.73473473,61.42695357,62.84765463,63.53476037,63.62207475,63.74879537,63.76058221,63.83712905,63.52290273,62.79515762,62.19362059,61.78169976,60.91079719,59.89786444,58.93449782,58.12530997,57.22443871,56.34574114,55.49947424,54.53454254,53.33206398,501.937439,442,NA,2008
Bispo2010,g8,-20.48472222,-48.8225,25,17,468.9,terrestrial,100,100,100,100,100,99.47780679,99.2202729,99.40740741,98.68735084,98.15354713,97.4317817,96.88135593,96.37002342,95.56004036,94.6350044,93.61455108,92.46977547,91.46642021,90.36177851,89.09952607,87.49147146,86.02819237,84.92995078,84.24717145,83.29574742,82.45117042,81.14561767,79.98714653,78.72493697,77.36399327,75.94577554,74.71627356,72.99981437,70.98354918,68.9151255,67.08860759,65.21642619,63.31929825,61.45590294,59.78695073,478.9846802,445,NA,2008
Bispo2010,g9,-20.09055556,-48.05444444,28,25,2192.76,terrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158478605,0.393211921,0.47501425,0.524109015,0.482315113,0.460213777,0.442845281,0.412105602,0.383509108,0.357941834,0.346857263,0.335868814,0.315574531,0.297072958,0.280968515,0.273715492,0.288696425,0.336464321,0.340090691,0.336294416,539.9781494,437,NA,2007
Bispo2010,p1,-21.62055556,-48.53722222,19,14,116.64,terrestrial,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.97603068,99.97759857,99.96848077,99.94072903,99.86078886,99.62379703,99.22339722,98.75,98.15719361,97.50403141,96.84645643,96.23969562,578.3789673,471,NA,2007
Bispo2010,p2,-20.74277778,-49.92805556,17,11,66.8,terrestrial,100,100,98.03921569,96.02272727,91.20879121,84.27835052,75.14677104,66.91729323,58.95610913,51.88770571,45.57988646,40.72305593,36.19489559,32.22891566,29.18871252,26.89173458,24.60535347,22.74401473,21.13573407,19.45905334,17.79641805,16.32864238,15.03802281,13.99860189,13.11897106,12.34017247,11.64753078,10.88943236,10.25395304,9.74789916,9.310889006,8.920280549,8.639569414,8.253829322,7.907130464,7.56486402,7.23854637,7.012622721,7.012053007,7.089859852,483.9107361,451,NA,2007
Bispo2010,p3,-20.07833333,-49.92361111,14,13,103.05,terrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034837136,0.160745861,0.223546945,0.317635686,0.359943437,0.419815281,0.482929021,0.567405695,0.562241073,0.594022647,0.709903593,0.800990917,0.757753301,0.725066588,0.722959219,0.686575123,0.652394223,382.5740356,423,NA,2007
Bispo2010,p4,-20.05083333,-50.08666667,18,12,153.99,terrestrial,0,0,0,0.578034682,0.763358779,1.052631579,0.766283525,0.604229607,0.598086124,0.585365854,0.481540931,0.4778157,0.58411215,0.656234225,0.833698991,1.049358725,1.1671816,1.046475839,0.938189845,0.848303393,0.770276393,0.705101618,0.662627793,0.696985538,0.691096111,0.670940808,0.662434447,0.641601437,0.599664188,0.561419268,0.546333263,0.512264801,0.501392758,0.499430474,0.537101306,0.663129973,0.806750056,0.997821657,1.226830244,1.462765957,392.7515564,425,NA,2007
Bispo2010,p5,-20.00361111,-50.43388889,29,18,167.67,terrestrial,100,100,100,100,94.54545455,88.65979381,84.73581213,80.45112782,75.89928058,74.62082912,72.85342585,71.45015106,68.00791557,64.15981199,59.36842105,54.72684086,49.85010707,46.34337114,44.08177905,41.74917492,39.44815039,37.717819,35.70869225,33.56031128,31.34902671,29.40055073,27.61980513,25.97718347,24.40737489,23.09859155,21.88087774,20.73007865,19.61527661,18.6316351,17.68130616,16.97203472,16.3180878,15.6489385,15.10144321,14.56291258,437.1181641,425,NA,2008
Bispo2010,p6,-20.28833333,-49.05027778,24,16,88.29,terrestrial,0,0,16.03773585,22.28571429,30.26819923,32.02099738,30.72519084,27.82738095,26.28434886,24.58697765,23.07692308,21.65648337,20.47841307,19.29292929,18.42913559,18.31204026,18.08767691,17.78668311,17.76061776,17.91864238,17.8944975,17.35074627,17.08333333,17.02683862,16.62906864,16.10498061,15.38674033,14.73454732,14.15377234,13.62615143,13.14351755,12.83490938,12.58358098,12.15411559,11.6811235,11.46914255,11.26979429,11.17824773,11.18815842,11.12588652,460.7357788,436,NA,2008
Bispo2010,p7,-20.32111111,-49.50472222,22,17,89.73,terrestrial,44.44444444,42.55319149,44.03669725,45.66473988,45.80152672,45.64643799,44.7418738,44.16167665,41.95888755,40.99804305,39.85565357,38.97959184,37.55868545,36.90055528,35.66739606,34.70724191,33.78284924,32.47073321,30.90708575,28.7456446,26.83647942,24.71467109,22.76515152,21.03616134,19.59045469,18.14930711,16.80927408,15.61738684,14.63005156,13.69248036,12.85579246,12.09494731,11.51881096,11.03907482,10.5106594,9.979712859,9.477971122,9.002740881,8.558468414,8.154995568,501.3869324,432,NA,2008
